h3,max_p,mean_p,expected_hi_hours,fc_dow,fc_hour,fc_p,fc_dow_name,risk_tier,tier,lat,lon,location_name,top_violation,total_impact,capacity_loss_pct,near_junction,peak_dow,peak_hour
8a60145b3da7fff,0.8909275665400203,0.23815185982371653,40.00951245038438,6,7,0.8909275665400203,Sunday,Medium,CRITICAL,13.008492170801858,77.56923746798664,"18th Cross Road, Sarangapani, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",WRONG PARKING,300.4,49.7,0.0,Sunday,7
8a60145b3db7fff,0.24729026136701351,0.1451278540227104,24.381479475815347,6,11,0.24729026136701351,Sunday,Low,CRITICAL,13.009558922671186,77.56985703379944,"Siddavanahalli Krishna Sharma Road, Sarangapani, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",NO PARKING,11.6,43.2,0.0,Wednesday,6
8a60145b4207fff,0.7460218154213991,0.24238616006035268,40.72087489013925,5,9,0.7460218154213991,Saturday,Medium,CRITICAL,12.978526573156593,77.5819730894831,"Seshadri Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,93.6,44.7,0.0,Saturday,9
8a60145b420ffff,0.7408921889769161,0.26422065429225944,44.38906992109958,2,1,0.7408921889769161,Wednesday,High,CRITICAL,12.978530570038938,77.58076969557492,"Vajreshwari Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,2202.9,59.2,1.0,Thursday,8
8a60145b421ffff,0.8996048358999301,0.22228684134177495,37.344189345418194,0,12,0.8996048358999301,Monday,Medium,CRITICAL,12.979597309315094,77.58138932146608,"1st Main Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,264.1,23.1,0.0,Monday,12
8a60145b422ffff,0.8046812585596474,0.21906855806060738,36.80351775418204,4,8,0.8046812585596474,Friday,Low,CRITICAL,12.977459833716251,77.58135345965503,"1st Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,76.0,75.6,1.0,Wednesday,13
8a60145b4247fff,0.9334277522404951,0.29338754269798556,49.28910717326158,0,2,0.9334277522404951,Monday,High,CRITICAL,12.977467830626429,77.57894671319185,"2nd Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,2476.15,62.8,1.0,Friday,1
8a60145b424ffff,0.7303036202361589,0.25486190121178226,42.816799403579424,5,2,0.7303036202361589,Saturday,High,CRITICAL,12.977471820704286,77.57774336435139,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,4541.05,61.6,1.0,Saturday,1
8a60145b4257fff,0.9276519627790625,0.3458556180022992,58.103743824386264,5,8,0.9276519627790625,Saturday,High,CRITICAL,12.978534561335836,77.57956631792673,"2nd Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,4055.05,64.1,1.0,Thursday,1
8a60145b425ffff,0.932180329073697,0.31345494425066545,52.66043063411179,4,3,0.932180329073697,Friday,High,CRITICAL,12.978538547047505,77.57836295653925,"5th Cross Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,4201.85,66.8,1.0,Thursday,1
8a60145b4267fff,0.8886361490981788,0.28498485727314166,47.8774560218878,4,7,0.8886361490981788,Friday,High,CRITICAL,12.976397104090829,77.57953046962126,"1st Main Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,3911.5,63.2,1.0,Sunday,10
8a60145b426ffff,0.9006773084582781,0.30379276446252834,51.03718442970476,1,8,0.9006773084582781,Tuesday,High,CRITICAL,12.976401104119606,77.57832711706658,"3rd Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,3805.7,53.5,1.0,Wednesday,9
8a60145b4277fff,0.9433912707912491,0.2888792372530217,48.53171185850765,5,2,0.9433912707912491,Saturday,High,CRITICAL,12.977463834963816,77.58015007829333,"1st Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,3896.75,66.1,1.0,Tuesday,9
8a60145b42c7fff,0.7219365191409286,0.26997866687182037,45.35641603446582,6,2,0.7219365191409286,Sunday,High,CRITICAL,12.980672012338662,77.57960216674402,"Seshadri Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,355.9,48.9,1.0,Sunday,8
8a60145b42cffff,0.9310483401531371,0.24616498963807584,41.35571825919674,0,10,0.9310483401531371,Monday,Medium,CRITICAL,12.980675983733354,77.57839879652363,"Seshadri Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",WRONG PARKING,550.85,36.3,1.0,Monday,10
8a60145b42e7fff,0.7890399055929574,0.2473743114919495,41.558884330647516,0,11,0.7890399055929574,Monday,Medium,CRITICAL,12.979601296246711,77.5801859312712,"Vajreshwari Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,266.1,62.5,1.0,Friday,2
8a60145b42effff,0.9345075040856918,0.26114889563509275,43.87301446669558,4,6,0.9345075040856918,Friday,High,CRITICAL,12.979605277592666,77.5789825573368,"Vajreshwari Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,1538.45,67.0,1.0,Thursday,1
8a60145b42f7fff,0.6781021041143861,0.24551620199273272,41.246721934779096,3,3,0.6781021041143861,Thursday,Medium,CRITICAL,12.980668035358011,77.58080555322535,"Seshadri Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,45.8,47.8,1.0,Sunday,8
8a60145b4347fff,0.9319010642734905,0.28392289176717483,47.69904581688537,3,5,0.9319010642734905,Thursday,High,CRITICAL,12.975322351878011,77.581317598356,"Y Ramachandra Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,1317.7,68.7,1.0,Sunday,9
8a60145b434ffff,0.313681175096327,0.18047124796560585,30.31916965822178,6,10,0.313681175096327,Sunday,Low,CRITICAL,12.975326367441657,77.58011422582732,"1st Main Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,7.3,63.7,1.0,Saturday,13
8a60145b4357fff,0.8137253546823988,0.199141892617866,33.455837959801485,5,9,0.8137253546823988,Saturday,Low,CRITICAL,12.976389087279582,77.58193722351143,"Y Ramachandra Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,23.4,71.3,1.0,Saturday,9
8a60145b435ffff,0.9351982858894499,0.2527155750488326,42.456216608203874,5,14,0.9351982858894499,Saturday,High,CRITICAL,12.976393098477567,77.58073383843644,"Y Ramachandra Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,721.0,69.6,1.0,Sunday,4
8a60145b4367fff,0.8753300501318554,0.2376262090225399,39.9212031157867,4,6,0.8753300501318554,Friday,Medium,HIGH,12.974251595166084,77.58190135805184,"Palace Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,409.1,66.3,1.0,Wednesday,8
8a60145b5137fff,0.7677867395638303,0.262077246937231,44.02897748545481,1,10,0.7677867395638303,Tuesday,High,CRITICAL,12.96893816135965,77.57278693679238,"Ravi Thivari Road, Sultanpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",NO PARKING,52.2,52.3,0.0,Tuesday,12
8a60145b5407fff,0.9441529799584345,0.3051197895372538,51.260124642258646,3,1,0.9441529799584345,Thursday,High,CRITICAL,12.978554434046352,77.57354967361115,"Major T Ramachandrappa Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,4176.9,65.1,1.0,Sunday,9
8a60145b540ffff,0.9162359189648639,0.24496552258629373,41.154207794497346,3,3,0.9162359189648639,Thursday,Medium,CRITICAL,12.9785583918352,77.57234639353825,"BTS Bus Station Road, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",WRONG PARKING,143.9,36.0,1.0,Thursday,3
8a60145b5417fff,0.3416825683231386,0.17717083102738393,29.7646996126005,6,10,0.3416825683231386,Sunday,Low,CRITICAL,12.979621147123776,77.57416922421827,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,49.6,67.5,1.0,Saturday,1
8a60145b541ffff,0.9499183879007829,0.23586351791465526,39.625071009662086,3,10,0.9499183879007829,Thursday,Medium,CRITICAL,12.979625100544494,77.5729659315971,"Dhanvanthri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,864.95,71.3,1.0,Thursday,1
8a60145b5427fff,0.8045727650755957,0.21563280183010522,36.22631070745768,2,14,0.8045727650755957,Wednesday,Low,CRITICAL,12.9774837574316,77.57413341540315,"Major T Ramachandrappa Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,2677.95,28.9,1.0,Friday,9
8a60145b542ffff,0.7211802531985972,0.19495489222521425,32.752421893835994,1,8,0.7211802531985972,Tuesday,Low,CRITICAL,12.97748772517267,77.57293013161392,"OTC Road, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",WRONG PARKING,53.900000000000006,30.9,1.0,Monday,10
8a60145b5437fff,0.845685923421553,0.25862272692783156,43.448618123875704,5,8,0.845685923421553,Saturday,High,CRITICAL,12.97855047067338,77.57475296994845,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,2799.09,60.9,1.0,Sunday,9
8a60145b5457fff,0.8262318155885119,0.24812101518784613,41.68433055155815,2,6,0.8262318155885119,Wednesday,Medium,CRITICAL,12.978562344040135,77.57114312973043,"Rao Bahadur DGT Road, Majestic Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",NO PARKING,411.15,26.9,1.0,Monday,9
8a60145b5477fff,0.7677451686101996,0.24930986066187893,41.88405659119566,5,12,0.7677451686101996,Saturday,Medium,CRITICAL,12.977491687330122,77.57172686408933,"OTC Road, Majestic Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",WRONG PARKING,56.2,26.4,1.0,Saturday,12
8a60145b5487fff,0.8834602608079699,0.22585683401000128,37.943948113680214,6,10,0.8834602608079699,Sunday,Medium,HIGH,12.981758530571383,77.57420503354466,"Padmabhushan Dr RK Kantan Road, Anand Rao Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,54.3,58.6,1.0,Sunday,10
8a60145b54a7fff,0.8231679528192133,0.2111037188583819,35.46542476820816,4,15,0.8231679528192133,Friday,Low,CRITICAL,12.980687864403874,77.57478878343528,"Subedar Chatram Road, Anand Rao Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,2094.6,27.3,1.0,Saturday,3
8a60145b54affff,0.8696720521387228,0.20430680009023808,34.32354241516,2,10,0.8696720521387228,Wednesday,Low,CRITICAL,12.980691813456929,77.57358547826587,"Seshadri Road, Anand Rao Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,504.45,71.9,1.0,Thursday,8
8a60145b54b7fff,0.7449719894023912,0.24248185002426567,40.736950804076635,4,7,0.7449719894023912,Friday,Medium,CRITICAL,12.98175458588554,77.57540835126223,"Loop Road, C Ranga Swamy Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",NO PARKING,106.9,64.6,1.0,Wednesday,10
8a60145b54e7fff,0.3197459152157083,0.19669939940462516,33.04549909997703,6,11,0.3197459152157083,Sunday,Low,CRITICAL,12.97962904838084,77.57176265524076,"Seshadri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,22.0,26.2,1.0,Sunday,0
8a60145b54f7fff,0.8028376537228289,0.24701034479992806,41.49773792638791,0,10,0.8028376537228289,Monday,Medium,CRITICAL,12.98069575692511,77.57238218936106,"Seshadri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,225.3,62.1,1.0,Wednesday,0
8a60145b5507fff,0.8306775155177214,0.18610142892627768,31.265040059614652,2,9,0.8306775155177214,Wednesday,Low,CRITICAL,12.976409087424589,77.5759204607417,"Subedar Chatram Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,2176.7,51.6,1.0,Saturday,2
8a60145b550ffff,0.9407260294197715,0.2468403694541801,41.46918206830225,1,5,0.9407260294197715,Tuesday,Medium,CRITICAL,12.97641307070122,77.57471715697295,"Major T Ramachandrappa Road, Elite Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,1940.85,32.9,1.0,Saturday,11
8a60145b5517fff,0.8402866051002804,0.2808827935238881,47.1883093120132,4,9,0.8402866051002804,Friday,High,CRITICAL,12.977475805197638,77.57654003177262,"6th Main Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,5143.6,48.6,1.0,Saturday,8
8a60145b551ffff,0.9123212614658214,0.23986438579200473,40.29721681305679,3,1,0.9123212614658214,Thursday,Medium,CRITICAL,12.977479784106672,77.5753367154563,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,5005.4,53.1,1.0,Tuesday,10
8a60145b5527fff,0.8928788165605828,0.2321190606756447,38.99600219350831,4,13,0.8928788165605828,Friday,Medium,CRITICAL,12.975338380628092,77.57650420580451,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,3147.39,51.2,1.0,Monday,12
8a60145b552ffff,0.8504195598598977,0.24141660783531313,40.557990116332604,0,8,0.8504195598598977,Monday,Medium,CRITICAL,12.975342373856112,77.57530089832042,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,2715.1,29.1,1.0,Monday,8
8a60145b5537fff,0.7997693636537954,0.30885622993824025,51.88784662962436,5,9,0.7997693636537954,Saturday,High,CRITICAL,12.976405098564122,77.57712378077314,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,6622.85,53.5,1.0,Sunday,9
8a60145b555ffff,0.35706358100852265,0.24553864526944227,41.2504924052663,6,10,0.35706358100852265,Sunday,Medium,CRITICAL,12.97642102050387,77.57231059822651,"OTC Road, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",PARKING IN A MAIN ROAD,13.0,50.6,1.0,Saturday,12
8a60145b5567fff,0.7594959524615696,0.25307240770783984,42.51616449491709,6,10,0.7594959524615696,Sunday,High,CRITICAL,12.974279656506535,77.5734780658353,"Dharmambudi Kere Road, Upparpet Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,153.7,33.3,1.0,Wednesday,8
8a60145b5577fff,0.8551903595681914,0.2637954293682582,44.317632133867384,5,6,0.8551903595681914,Saturday,High,CRITICAL,12.975346361500804,77.57409760709928,"Major T Ramachandrappa Road, Subash Nagar, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,799.85,34.2,1.0,Saturday,9
8a60145b5587fff,0.9045029597865722,0.23387391941418662,39.29081846158335,0,0,0.9045029597865722,Monday,Medium,CRITICAL,12.979613223528302,77.57657585825223,"5th Main Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",NO PARKING,774.6,58.4,1.0,Sunday,9
8a60145b558ffff,0.952509820279728,0.24416896613540803,41.02038631074855,0,1,0.952509820279728,Monday,Medium,CRITICAL,12.979617188118436,77.57537253310356,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,2955.8,59.9,1.0,Sunday,9
8a60145b5597fff,0.9337796946212261,0.24914750151384163,41.85678025432539,1,7,0.9337796946212261,Tuesday,Medium,CRITICAL,12.980679949542294,77.57719544256489,"Dr MH Ambarish Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",WRONG PARKING,598.1,45.9,1.0,Saturday,7
8a60145b559ffff,0.8933047387774183,0.24617561727397483,41.35750370202777,6,14,0.8933047387774183,Sunday,Medium,CRITICAL,12.98068390976574,77.57599210486852,"Seshadri Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",WRONG PARKING,53.8,61.9,1.0,Sunday,14
8a60145b55a7fff,0.8590402509879961,0.24168759736527143,40.6035163573656,0,10,0.8590402509879961,Monday,Medium,CRITICAL,12.978542527174165,77.57715961141322,"5th Main Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,1533.4,62.3,1.0,Friday,1
8a60145b55affff,0.7556996078640322,0.19121172184370935,32.12356926974317,5,1,0.7556996078640322,Saturday,Low,CRITICAL,12.97854650171605,77.57595628254938,"SC Road Cross, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,86.85,55.0,1.0,Saturday,1
8a60145b55b7fff,0.8624505353149582,0.2854498191908678,47.955569624065795,4,5,0.8624505353149582,Friday,High,CRITICAL,12.9796092533531,77.57777919966355,"Vajreshwari Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",NO PARKING,1590.9,62.5,1.0,Monday,1
8a60145b5807fff,0.7915931167695537,0.2252910210321377,37.84889153339913,6,23,0.7915931167695537,Sunday,Medium,CRITICAL,12.963592603741285,77.57329905534101,"Mysore Road, Chanda Nagar, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",WRONG PARKING,18.0,47.5,1.0,Sunday,23
8a60145b5817fff,0.9045850087713875,0.309109514949261,51.93039851147584,3,1,0.9045850087713875,Thursday,High,CRITICAL,12.96465928847475,77.57391857324843,"AS Char Main Road, Chanda Nagar, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",WRONG PARKING,2668.15,44.7,1.0,Sunday,0
8a60145b581ffff,0.8825106637916121,0.22290568790770662,37.44815556849471,6,0,0.8825106637916121,Sunday,Medium,CRITICAL,12.964663342140618,77.57271534244815,"BGS Flyover, Chanda Nagar, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",WRONG PARKING,175.4,75.9,1.0,Sunday,0
8a60145b5887fff,0.9451766047573973,0.26640163210121975,44.75547419300492,3,7,0.9451766047573973,Thursday,High,CRITICAL,12.966796715509812,77.57395437899618,"AS Char Main Road, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",WRONG PARKING,1285.25,67.5,1.0,Sunday,4
8a60145b5897fff,0.884181453013446,0.2580629169519137,43.3545700479215,3,7,0.884181453013446,Thursday,High,CRITICAL,12.967863408514535,77.57457391018397,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",WRONG PARKING,3468.6,59.1,1.0,Tuesday,9
8a60145b58a7fff,0.8843005798899557,0.2513544646363307,42.22755005890356,6,23,0.8843005798899557,Sunday,High,CRITICAL,12.96572597742296,77.57453809976494,"Police Road, Old Tharagupete, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,342.2,59.7,1.0,Monday,0
8a60145b58affff,0.9537431792339862,0.27414886761234514,46.05700975887398,1,9,0.9537431792339862,Tuesday,High,CRITICAL,12.965730026718148,77.57333485641759,"AS Char Main Road, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",PARKING IN A MAIN ROAD,1192.44,58.8,1.0,Tuesday,9
8a60145b58b7fff,0.3426163395545149,0.18463658538480007,31.018946344646412,6,10,0.3426163395545149,Sunday,Low,CRITICAL,12.96679267058486,77.57515763489053,"Arcot Srinivasachar Cross Street, Old Tharagupete, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,4.0,67.5,1.0,Friday,1
8a60145b5907fff,0.20809379454311058,0.1263232232966773,21.22230151384179,6,10,0.20809379454311058,Sunday,Low,CRITICAL,12.961447013112007,77.57566972240768,"KR Main Road, Bhartiya Medical Sangha Circle, Bangalore Medical College & Research Institute, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,16.3,28.5,1.0,Wednesday,10
8a60145b5917fff,0.9083597047050008,0.25015649068011064,42.026290434258584,2,22,0.9083597047050008,Wednesday,Medium,CRITICAL,12.962513702525948,77.57628926073707,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,418.5,31.1,1.0,Saturday,22
8a60145b591ffff,0.8585823660434967,0.2499997002551356,41.99994964286278,6,22,0.8585823660434967,Sunday,Medium,CRITICAL,12.96251778167074,77.5750860062436,"Victoria Hospital Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,21.0,30.0,1.0,Sunday,22
8a60145b5927fff,0.9479871715457989,0.21456101675903363,36.04625081551765,6,10,0.9479871715457989,Sunday,Low,CRITICAL,12.96037623445008,77.57625343834924,"Sri Jalakanteshwara Swami Temple Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,295.0,74.0,1.0,Sunday,10
8a60145b592ffff,0.844080639204423,0.2462048537367144,41.36241542776802,6,12,0.844080639204423,Sunday,Medium,HIGH,12.960380327914775,77.5750501926871,"Tippu Sultan Palace Road, Bhartiya Medical Sangha Circle, Bangalore Medical College & Research Institute, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,61.9,38.5,1.0,Sunday,12
8a60145b5937fff,0.8666463872768513,0.18455695107306988,31.00556778027574,6,4,0.8666463872768513,Sunday,Low,CRITICAL,12.961442924017907,77.576872980616,"VVI Road, Mothinagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,229.8,57.7,1.0,Thursday,5
8a60145b5987fff,0.7514093237895587,0.2900036339701081,48.72061050697816,3,3,0.7514093237895587,Thursday,High,CRITICAL,12.964651164404392,77.57632508363632,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,5824.05,25.1,1.0,Tuesday,1
8a60145b598ffff,0.9478217742854187,0.278295375194212,46.753623032627615,3,9,0.9478217742854187,Thursday,High,CRITICAL,12.96465522922941,77.57512182031141,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,2240.1,39.4,1.0,Sunday,0
8a60145b5997fff,0.29488467907941646,0.1232480696053949,20.705675693706343,3,9,0.29488467907941646,Thursday,Low,CRITICAL,12.965717862092571,77.57694463524612,"Avenue Road, Ragipet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,146.6,48.3,1.0,Sunday,1
8a60145b599ffff,0.38492151252433787,0.1589624784822437,26.705696385016942,1,1,0.38492151252433787,Tuesday,Low,CRITICAL,12.96572192254784,77.57574135937467,"Sethu Rao Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,34.6,52.5,1.0,Tuesday,1
8a60145b59a7fff,0.9370011229298756,0.2604135258840621,43.74947234852243,2,9,0.9370011229298756,Wednesday,High,CRITICAL,12.963580396155455,77.57690880767531,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,6145.25,26.1,1.0,Thursday,0
8a60145b59affff,0.8377873519362162,0.24308589615230666,40.83843055358752,2,22,0.8377873519362162,Wednesday,Medium,CRITICAL,12.963584470930082,77.57570554063548,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,110.7,31.2,1.0,Tuesday,22
8a60145b59b7fff,0.8156861060764349,0.175943893646252,29.55857413257033,0,23,0.8156861060764349,Monday,Low,CRITICAL,12.964647093999488,77.57752836322246,"Silver Jubilee Park Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,3732.3,25.8,1.0,Sunday,9
8a60145b5c07fff,0.2061292079552168,0.12416646952282837,20.859966879835167,6,10,0.2061292079552168,Sunday,Low,CRITICAL,12.971059485347478,77.57763586148468,"Rangaswamy Temple Street, Balepet, Chikkapete, Chickpete, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560053, India",WRONG PARKING,1.0,45.0,1.0,Sunday,12
8a60145b5c0ffff,0.9526162251022181,0.21858768175504645,36.722730534847805,4,3,0.9526162251022181,Friday,Low,CRITICAL,12.97106351279601,77.5764325554028,"AS Char Main Road, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",WRONG PARKING,1121.4,57.5,1.0,Tuesday,9
8a60145b5c17fff,0.2775521888648613,0.1647101761512079,27.671309593402928,6,10,0.2775521888648613,Sunday,Low,CRITICAL,12.972126199561416,77.57825543965633,"5th Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,12.0,50.6,1.0,Thursday,9
8a60145b5c1ffff,0.8240660558925649,0.14447673049283016,24.27209072279547,4,10,0.8240660558925649,Friday,Low,CRITICAL,12.972130222641992,77.57705212102769,"AS Char Main Road, Balepete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",WRONG PARKING,468.55,51.2,1.0,Friday,10
8a60145b5c37fff,0.1971287743298247,0.12183546216466346,20.46835764366346,6,11,0.1971287743298247,Sunday,Low,CRITICAL,12.971055452316604,77.57883918382767,"Ballapete Main Road, Huriupete, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,2.6,45.0,1.0,Friday,11
8a60145b5c47fff,0.9582839547884257,0.22626923155165748,38.01323090067846,2,10,0.9582839547884257,Wednesday,Medium,CRITICAL,12.970000833394064,77.57460972111427,"Old Tharagupete Cross Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",WRONG PARKING,164.55,53.5,1.0,Wednesday,10
8a60145b5c57fff,0.35170198342499154,0.24590603034860894,41.3122130985663,6,10,0.35170198342499154,Sunday,Medium,HIGH,12.971067534662469,77.57522926558276,"Sri Dharmaraya Swamy Temple Main Road, Avenue Circle, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,1.0,45.0,1.0,Thursday,5
8a60145b5c5ffff,0.23923842570058948,0.1352004035754674,22.71366780067852,6,11,0.23923842570058948,Sunday,Low,HIGH,12.971071550947034,77.5740259920253,"Old Tharagupete Cross Road, Basettypet, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",WRONG PARKING,28.5,46.7,1.0,Tuesday,7
8a60145b5c67fff,0.753414604970034,0.1987620077560408,33.39201730301485,5,8,0.753414604970034,Saturday,Low,CRITICAL,12.968930105731197,77.57519344998097,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",WRONG PARKING,693.15,51.8,1.0,Tuesday,9
